url,label,hostname,domain_age_days,domain_lifespan_days,has_ssl,cert_issuer,cert_validity_days
https://qrco.de/bfkA9N?pageuser=KfHVI,1,qrco.de,-1,-1,1,Amazon,394
https://ppt.cc/ffFFox,1,ppt.cc,6380,8400,1,Let's Encrypt,89
sdc.com,0,sdc.com,12420,14975,1,Amazon,393
https://epasacv.com/lindex.php,1,epasacv.com,7328,7670,1,Let's Encrypt,89
e5.sk,0,e5.sk,5113,5479,0,None,-1
https://qrco.de/bfPwj1,1,qrco.de,-1,-1,1,Amazon,394
stats-dss4042-serving.com,0,stats-dss4042-serving.com,738,1096,1,Let's Encrypt,89
ibispaint.com,0,ibispaint.com,5245,5479,1,Amazon,394
https://q-r.to/bfI6R5,1,q-r.to,-1,-1,1,Amazon,394
https://docs.google.com/presentation/d/e/2PACX-1vRxVqsvD3QmZbeSjARL-yIk63itUcZ1P11DM7buwiaa6xWo6yF71tgjc7sw7OUC4eifTjG4R5fIiaGs/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://qrco.de/bfN9SS,1,qrco.de,-1,-1,1,Amazon,394
https://docs.google.com/presentation/d/e/2PACX-1vTDErovL81bi_4IhfShcSatY38AcDF6xh92xK5G36PLxWls-ZsRjjyHq7AC_X7ufm_Q98Viymtoq73v/pub?start=false&loop=false&delayms=60000&slide=id.p%3E,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://l.ead.me/bfKApi,1,l.ead.me,3621,4018,1,Amazon,394
hotellook.com,0,hotellook.com,8298,8401,1,Let's Encrypt,89
https://ernuilibolikro.firebaseapp.com/,1,ernuilibolikro.firebaseapp.com,-1,-1,1,Google Trust Services,89
blogdal.com,0,blogdal.com,2098,2192,0,None,-1
https://docs.google.com/drawings/d/1zqEGfWiCL37FQWOjpZjpu9s1iTKn8Nfq-3liT1cqlLw/edit,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://docs.google.com/presentation/d/e/2PACX-1vRTfPCjoLWZgckB2sp0V129-sK8A4kFInYl3fPYMlob2bJnOV1yXCN_Frz-dBDU54FpjLZ5EmZTPctk/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://gmxmail041.weebly.com/,1,gmxmail041.weebly.com,7114,7304,1,Let's Encrypt,89
fextralife.com,0,fextralife.com,4421,4748,1,Let's Encrypt,89
dikidi.net,0,dikidi.net,3920,4018,1,Let's Encrypt,89
goszakup.gov.kz,0,goszakup.gov.kz,-1,-1,1,Sectigo Limited,365
sosovalue.com,0,sosovalue.com,781,2922,1,DigiCert Inc,322
slotomania.com,0,slotomania.com,5584,6209,1,Sectigo Limited,365
puclepighicric.com,0,puclepighicric.com,385,730,1,Let's Encrypt,89
osf.io,0,osf.io,-1,-1,1,Let's Encrypt,89
https://bit.ly/3WEKKvX,1,bit.ly,-1,-1,1,DigiCert Inc,364
edgedns-tm.us,0,edgedns-tm.us,-1,-1,0,None,-1
staq-cdn.com,0,staq-cdn.com,-1,-1,1,Google Trust Services,90
https://42351.weebly.com/,1,42351.weebly.com,-1,-1,1,Let's Encrypt,89
perchsecurity.com,0,perchsecurity.com,3377,3652,1,Google Trust Services,90
michaels.com,0,michaels.com,11080,11324,1,Entrust Limited,374
lionstudios.cc,0,lionstudios.cc,2818,3287,1,Google Trust Services,90
http://samsclubcreit.com,1,samsclubcreit.com,7272,7305,0,None,-1
https://att-yahoo-100479.weeblysite.com/,1,att-yahoo-100479.weeblysite.com,4656,4748,1,Google Trust Services,90
elcorreogallego.es,0,elcorreogallego.es,-1,-1,0,None,-1
https://eddtzf.cn/JA/,1,eddtzf.cn,-1,-1,0,None,-1
https://q-r.to/bfMR70,1,q-r.to,-1,-1,1,Amazon,394
https://sites.google.com/view/webpostfachlogin/home,1,sites.google.com,10230,11322,1,Google Trust Services,83
https://share.hsforms.com/1izXqd3EjSOi2CbwHaP2stQskgsg,1,share.hsforms.com,4383,4748,1,Google Trust Services,90
https://er-mailpostal.wixsite.com/my-site,1,er-mailpostal.wixsite.com,-1,-1,1,Let's Encrypt,89
https://l.ead.me/bfJMfD,1,l.ead.me,3621,4018,1,Amazon,394
twinrdengine.com,0,twinrdengine.com,-1,-1,0,None,-1
https://orangefrvousidentifie.ukit.me/,1,orangefrvousidentifie.ukit.me,3202,3287,1,GoGetSSL,395
netcologne.de,0,netcologne.de,-1,-1,0,None,-1
growtopiagame.com,0,growtopiagame.com,4699,4748,1,Sectigo Limited,365
https://www.google.com/amp/qrco.de/bfQv1c,1,www.google.com,10230,11322,1,Google Trust Services,83
https://cxtyzrxkul2kcxfhrtyikt-ctkl2xrfy2jkjlhtglgukfymh.teemill.com/,1,cxtyzrxkul2kcxfhrtyikt-ctkl2xrfy2jkjlhtglgukfymh.teemill.com,3710,4749,1,Google Trust Services,89
avrotros.nl,0,avrotros.nl,-1,-1,1,Google Trust Services,90
https://t.co/9HmwrxoBls,1,t.co,5624,5843,1,Let's Encrypt,89
web.ad.jp,0,web.ad.jp,-1,-1,0,None,-1
https://ggutdn.top/6O5mH2/,1,ggutdn.top,115,365,0,None,-1
https://live2u.private-video.my.id/,1,live2u.private-video.my.id,-1,-1,0,None,-1
servrapp.com,0,servrapp.com,434,730,1,Amazon,394
https://us13.campaign-archive.com/?u=c448ab8f598243b399581cc2f&id=8b3433d2d4,1,us13.campaign-archive.com,6833,9131,1,DigiCert Inc,365
https://l.ead.me/bfzetu,1,l.ead.me,3621,4018,1,Amazon,394
cryptopro.ru,0,cryptopro.ru,9103,9498,1,GlobalSign nv-sa,396
pk-live.cn,0,pk-live.cn,3575,4018,0,None,-1
feeder.co,0,feeder.co,5533,5843,1,Sectigo Limited,394
thestorygraph.com,0,thestorygraph.com,4937,5113,1,Google Trust Services,90
akstat.io,0,akstat.io,3101,3287,0,None,-1
edinos.ru,0,edinos.ru,4964,5114,1,GlobalSign nv-sa,396
http://allegrolokalnie.oferty-kategoria-wyprzedaz-rozne-4.icu,1,allegrolokalnie.oferty-kategoria-wyprzedaz-rozne-4.icu,50,365,0,None,-1
statmuse.com,0,statmuse.com,4123,4383,1,Amazon,395
pippit.ai,0,pippit.ai,-1,-1,1,DigiCert Inc,396
enfejar.fun,0,enfejar.fun,874,1461,1,Google Trust Services,90
nic.cl,0,nic.cl,-1,-1,1,GlobalSign nv-sa,396
adhigh.net,0,adhigh.net,4721,4748,1,GlobalSign nv-sa,396
bnr.bg,0,bnr.bg,-1,-1,1,Sectigo Limited,396
men.gov.ma,0,men.gov.ma,6098,6209,0,None,-1
https://qrco.de/bfT12z,1,qrco.de,-1,-1,1,Amazon,394
pega.st,0,pega.st,4550,4748,0,None,-1
https://en-ledgr-live-support.pages.dev/,1,en-ledgr-live-support.pages.dev,-1,-1,1,"CLOUDFLARE, INC.",90
timesnowhindi.com,0,timesnowhindi.com,2968,3287,1,Amazon,393
https://www.flowcode.com/page/securenow0,1,www.flowcode.com,5573,5844,1,Google Trust Services,90
https://qrco.de/bfJYkq,1,qrco.de,-1,-1,1,Amazon,394
e-stat.go.jp,0,e-stat.go.jp,-1,-1,0,None,-1
igromania.ru,0,igromania.ru,9955,10240,1,GlobalSign nv-sa,396
spiegel.de,0,spiegel.de,-1,-1,1,Sectigo Limited,396
hamiltonwatch.com,0,hamiltonwatch.com,10758,10957,1,Let's Encrypt,89
orange.es,0,orange.es,-1,-1,1,DigiCert Inc,364
https://q-r.to/bfJWZp,1,q-r.to,-1,-1,1,Amazon,394
http://www.im-creator.com/viewer/vbid-0489b514-omsttuer,1,www.im-creator.com,4866,5478,1,Google Trust Services,90
minna.cc,0,minna.cc,7499,8401,0,None,-1
thehotline.org,0,thehotline.org,6790,6940,0,None,-1
http://tokenpocket-pro.web.app,1,tokenpocket-pro.web.app,-1,-1,1,Google Trust Services,89
https://www.cs2buff163.com,1,www.cs2buff163.com,205,365,0,None,-1
https://nbvcvbnkjh.weebly.com/,1,nbvcvbnkjh.weebly.com,7114,7304,0,None,-1
https://nomruajapanoid.com,1,nomruajapanoid.com,67,365,0,None,-1
https://sp384669.sitebeat.crazydomains.com,1,sp384669.sitebeat.crazydomains.com,8683,11323,1,Sectigo Limited,365
https://docs.google.com/presentation/d/1tIniNgcu_rAamTXYjQUHtdse1D9glAsua2kxP_R7ea4/pub?start=true&amp;loop=true&amp;delayms=3000&amp;slide=id.p,1,docs.google.com,-1,-1,1,Google Trust Services,83
solidgate.com,0,solidgate.com,6806,8401,1,Amazon,393
https://alianca-rs.com.br/rd/allowed.html,1,alianca-rs.com.br,8010,8401,1,Let's Encrypt,89
kiryuu02.com,0,kiryuu02.com,216,365,1,Google Trust Services,90
nli.org.il,0,nli.org.il,-1,-1,1,"GoDaddy.com, Inc.",397
https://docs.google.com/presentation/d/e/2PACX-1vQpMBWieo8iwxPdcJ-6xAQ3ofhFH-L0jGBdxB0Mp4fAM169PmXNAz4RbCkgW3sCFRPNlsqmN8zfb_bX/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
awsdns-38.com,0,awsdns-38.com,5446,5844,0,None,-1
iulc.xyz,0,iulc.xyz,323,365,0,None,-1
https://docs.google.com/presentation/d/1dcpqXbtSAdXCN2Q5zJiQKSTorKZSLGpDRumjoKpokbQ/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
hayalistic.com.tr,0,hayalistic.com.tr,-1,-1,1,Google Trust Services,90
vivenu.com,0,vivenu.com,2430,4018,1,Let's Encrypt,89
listindiario.com,0,listindiario.com,9666,10226,1,Amazon,394
tcs.com,0,tcs.com,10159,12417,1,SSL Corporation,79
filestackapi.com,0,filestackapi.com,3620,3653,0,None,-1
factsetdigitalsolutions.com,0,factsetdigitalsolutions.com,3009,3287,0,None,-1
https://gertiopmertindsrer.weebly.com/,1,gertiopmertindsrer.weebly.com,7114,7304,0,None,-1
https://linkin.bio/dnbno,1,linkin.bio,-1,-1,1,Amazon,395
whatismycountry.com,0,whatismycountry.com,7163,7670,1,Let's Encrypt,89
aesop.com,0,aesop.com,9838,11322,1,Google Trust Services,90
https://us13.campaign-archive.com/?u=C1C108eb41ec33abf0678fa2a&id=6e981c5e70,1,us13.campaign-archive.com,6833,9131,1,DigiCert Inc,365
https://esapps.gr,1,esapps.gr,-1,-1,0,None,-1
technode.com,0,technode.com,10597,10956,1,Let's Encrypt,89
https://ledger-com-io-auths.pages.dev/,1,ledger-com-io-auths.pages.dev,-1,-1,1,Google Trust Services,90
https://nnybtvolce.makeweb.co/,1,nnybtvolce.makeweb.co,2237,2557,1,GoGetSSL,396
reisereporter.de,0,reisereporter.de,-1,-1,1,Let's Encrypt,89
https://tinyurl.com/md3x3,1,tinyurl.com,8635,9862,1,Google Trust Services,90
https://tresor-wallet.pages.dev/,1,tresor-wallet.pages.dev,-1,-1,1,Google Trust Services,90
https://bhdlineasupp.webcindario.com/,1,bhdlineasupp.webcindario.com,8968,10592,1,Let's Encrypt,89
https://docs.google.com/presentation/d/e/2PACX-1vRw50viMGyL6aMWX7BGTHgYlrQ3CGUIAoH3ACYWw9GBr-pfF3EUDV1pEW8uStGeWJQRlJp3uXk6_Vgx/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://hfdhfhf.m-pages.com/muLwnk/eebbtelecom,1,hfdhfhf.m-pages.com,2381,3653,1,Sectigo Limited,371
assemblyai.com,0,assemblyai.com,3190,3652,1,Let's Encrypt,89
hexagonsmartlicensing.com,0,hexagonsmartlicensing.com,2788,2922,0,None,-1
https://docs.google.com/presentation/d/e/2PACX-1vSFBdEtl1T2a1h4h6dI-B3lhaBBt6tDdTyfc711dR3u2ADCqthpGikdvnCS1wvwZ_KGOyf7pWlqzxIz/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
popup-blog.com,0,popup-blog.com,1805,2191,1,Google Trust Services,90
https://bit.ly/3YCcm6v,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://postbank-konto.firebaseapp.com/,1,postbank-konto.firebaseapp.com,-1,-1,1,Google Trust Services,89
cadena3.com,0,cadena3.com,9225,9496,1,Let's Encrypt,89
https://usr990.blob.core.windows.net/log991usr3310/webm.html,1,usr990.blob.core.windows.net,10997,11256,1,Microsoft Corporation,180
https://bit.ly/4d53dqZ,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://bit.ly/3CJof1y,1,bit.ly,-1,-1,1,DigiCert Inc,364
viva88athenae.com,0,viva88athenae.com,633,731,0,None,-1
https://q-r.to/bfHf4K,1,q-r.to,-1,-1,1,Amazon,394
https://docs.google.com/presentation/d/e/2PACX-1vQXtMxLq2qHj9nqF_T7QXVVEvmqINt2FWrMX-RqlCrVnJYJfMFb-09oUCRti37ea_EGJfARa0UGFX0y/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
toureiffel.paris,0,toureiffel.paris,4125,4383,1,Sectigo Limited,389
https://identifiezvous9.godaddysites.com/,1,identifiezvous9.godaddysites.com,4322,6940,1,"GoDaddy.com, Inc.",397
securax.net,0,securax.net,8307,8401,1,Let's Encrypt,89
https://suite.trez-app.org/captch,1,suite.trez-app.org,-1,-1,0,None,-1
awsdns-17.co.uk,0,awsdns-17.co.uk,-1,-1,0,None,-1
https://vantagelawadvisors.com/js/map/index.php?token=eyJwYWdlIjoiaW5kZXgucGhwP3Nlc3Npb249NmJiYWFmOGViNTIyNzM0YyIsInNpZCI6IjZiYmFhZjhlYjUyMjczNGMiLCJ0aW1lIjoxNzU0NTUwNzMyMTY0fQ%3D%3D&amp;sig=7f542524609f6b2d,1,vantagelawadvisors.com,723,1096,0,None,-1
wemuslim.online,0,wemuslim.online,616,1096,0,None,-1
http://allegrolokalnie.pl-oferta819702.cfd/oferta/kuchnia-polowa-kp-340,1,allegrolokalnie.pl-oferta819702.cfd,-1,-1,0,None,-1
ahrq.gov,0,ahrq.gov,9472,9799,1,DigiCert Inc,371
clicks.co.za,0,clicks.co.za,10630,10957,1,DigiCert Inc,386
cdnsrv.de,0,cdnsrv.de,-1,-1,0,None,-1
https://bafybeigmtnio5oqn4jiccbgwgara5lhzl56jgh7x7ly7jctu4rsvxijsby.ipfs.dweb.link/,1,bafybeigmtnio5oqn4jiccbgwgara5lhzl56jgh7x7ly7jctu4rsvxijsby.ipfs.dweb.link,3128,3287,0,None,-1
locondo.jp,0,locondo.jp,5092,5134,1,Amazon,395
https://docs.google.com/presentation/d/e/2PACX-1vTFMgBlgu8yhVyeaPFqO_vaCcb_u3gqU-IYBmlnt1owQjJIIbT7dYizdy6ZB5qCks9c3yTEoJRUxLL2/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://activeautoservicfr.firebaseapp.com/,1,activeautoservicfr.firebaseapp.com,-1,-1,1,Google Trust Services,89
https://check-device-security.web.app/,1,check-device-security.web.app,-1,-1,0,None,-1
https://docs.google.com/presentation/d/e/2PACX-1vQDh-Wl13PwFJj3bBbMmg2Fwuw9GiokWixXqnc_jUX0eYYTkdNLudfEgTZy9POZtQKiHtFMfIlN_WAh/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
hribi.net,0,hribi.net,7114,7304,1,Let's Encrypt,89
https://q-r.to/bfIo35,1,q-r.to,-1,-1,1,Amazon,394
https://qrco.de/bfMavl,1,qrco.de,-1,-1,1,Amazon,394
ironman.com,0,ironman.com,9170,9496,1,Let's Encrypt,89
https://docs.google.com/presentation/d/e/2PACX-1vTibykaVjiPKae31GGw1sWJHoc-YQbC25g9XzQdgg-OHQC9_JYRrwCoN4Akyvs6aZyIJwac-JhfrzSy/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://new.express.adobe.com/webpage/7wUOjs0CHgQPl,1,new.express.adobe.com,14185,14425,1,Amazon,394
baycrews.jp,0,baycrews.jp,8943,9136,1,DigiCert Inc,364
haraj.com.sa,0,haraj.com.sa,-1,-1,1,Amazon,392
hypothes.is,0,hypothes.is,5366,5479,1,Let's Encrypt,89
https://docs.google.com/presentation/d/e/2PACX-1vS7E8_G2txb1KJK6y6m_iHWFCKQyz0ka5K204ddQM7lyZCvMdE_qpO5IdbAAkgVh2oYvyYccZE63A8g/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
travel-assets.com,0,travel-assets.com,4292,4383,0,None,-1
zaoshang.ru,0,zaoshang.ru,1057,1461,0,None,-1
https://docs.google.com/presentation/d/e/2PACX-1vTV8gHOuyrVbT1pU1P5ChMIG2goXCOK1vbUwBNYB37LizSkl1sm7WOFfs93ckCvK72c4-hLStsEq9jZ/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
bibliatodo.com,0,bibliatodo.com,-1,-1,1,Google Trust Services,90
thegamerimages.com,0,thegamerimages.com,3160,4017,0,None,-1
https://bit.ly/3ZFse8M,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://l.ead.me/bfImqn,1,l.ead.me,3621,4018,1,Amazon,394
tdnsstic1.cn,0,tdnsstic1.cn,1374,4383,0,None,-1
kluniversity.in,0,kluniversity.in,-1,-1,1,Sectigo Limited,396
rmfon.pl,0,rmfon.pl,6119,6209,1,Sectigo Limited,392
brawaa.com,0,brawaa.com,6829,6940,0,None,-1
n26.com,0,n26.com,7307,7670,1,Amazon,394
truepeoplesearch.com,0,truepeoplesearch.com,-1,-1,1,Google Trust Services,90
https://www.flowcode.com/page/uuwdeh,1,www.flowcode.com,5573,5844,1,Google Trust Services,90
https://docs.google.com/presentation/d/e/2PACX-1vSPCMT8d8-w2huv_sjhJi_LJsncrjZpx7HAM4klBaOEx6sJoZCTl5uMLjMeupfsVnl1_c3jFxDusrKj/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
bcs.ru,0,bcs.ru,10257,10604,1,GlobalSign nv-sa,396
https://q-r.to/bfbCG2,1,q-r.to,-1,-1,1,Amazon,394
https://ipfs.io/ipfs/QmY9HsMkxU4jhgf9trewkUU6RUT5UXzdoifpKzF7ia64xh,1,ipfs.io,4143,4383,1,Google Trust Services,90
yaml.org,0,yaml.org,9022,10957,1,Let's Encrypt,89
https://bit.ly/BancoIombiamiSeguro,1,bit.ly,-1,-1,1,DigiCert Inc,364
https://bussinessmanager-help-policy.pages.dev/,1,bussinessmanager-help-policy.pages.dev,-1,-1,0,None,-1
https://3d1d6f82.documentreviews.pages.dev,1,3d1d6f82.documentreviews.pages.dev,-1,-1,0,None,-1
grinnell.edu,0,grinnell.edu,10943,11258,1,Internet2,365
brynmawr.edu,0,brynmawr.edu,13245,14291,1,DigiCert Inc,396
cyberoam.com,0,cyberoam.com,9402,9496,1,Amazon,394
aerohive.com,0,aerohive.com,-1,-1,0,None,-1
esrb.org,0,esrb.org,10785,10958,1,Let's Encrypt,89
r-ulybka.ru,0,r-ulybka.ru,6423,6575,1,GlobalSign nv-sa,396
jetsmart.com,0,jetsmart.com,9631,10226,1,DigiCert Inc,381
https://hedrajikko.systeme.io/,1,hedrajikko.systeme.io,-1,-1,1,Amazon,393
quotationspage.com,0,quotationspage.com,-1,-1,1,Let's Encrypt,89
https://premier-send-post-2024.web.app/,1,premier-send-post-2024.web.app,-1,-1,1,Google Trust Services,89
https://regul-energie.info/as.php,1,regul-energie.info,-1,-1,0,None,-1
ludashi.com,0,ludashi.com,5917,7305,1,"iTrust, Inc",364
garena.in.th,0,garena.in.th,-1,-1,1,Let's Encrypt,89
avasecurity.com,0,avasecurity.com,5376,5479,1,Google Trust Services,90
hostek.com,0,hostek.com,10103,12052,1,DigiCert Inc,364
visaforchina.cn,0,visaforchina.cn,6355,7669,1,"DigiCert, Inc.",364
https://new.express.adobe.com/webpage/5NXbG7iIrYCwf,1,new.express.adobe.com,14185,14425,1,Amazon,394
https://hotm.art/kKZ5QB5,1,hotm.art,-1,-1,1,Amazon,394
u5fgb.com,0,u5fgb.com,4054,4383,0,None,-1
onlyjaihogames.com,0,onlyjaihogames.com,210,730,1,Let's Encrypt,89
woodmac.com,0,woodmac.com,10832,11689,1,GlobalSign nv-sa,180
https://free-5512703.webadorsite.com/,1,free-5512703.webadorsite.com,2128,2557,1,Let's Encrypt,89
windguru.cz,0,windguru.cz,9105,9140,1,DigiCert Inc,390
https://learn-ledgerlive-login-auth.pages.dev/,1,learn-ledgerlive-login-auth.pages.dev,-1,-1,1,Google Trust Services,90
https://qrco.de/bfLXYH,1,qrco.de,-1,-1,1,Amazon,394
beian.gov.cn,0,beian.gov.cn,4021,6575,0,None,-1
charitywater.org,0,charitywater.org,6829,7305,1,GlobalSign nv-sa,396
datawrapper.de,0,datawrapper.de,-1,-1,1,Google Trust Services,90
ueiwsp.com,0,ueiwsp.com,5999,6209,1,Google Trust Services,90
https://drivethercarperfrance.firebaseapp.com/,1,drivethercarperfrance.firebaseapp.com,-1,-1,1,Google Trust Services,89
https://tonbinnew.vercel.app/,1,tonbinnew.vercel.app,-1,-1,0,None,-1
yourstory.com,0,yourstory.com,8920,11323,1,Google Trust Services,90
rhs.org.uk,0,rhs.org.uk,10556,10592,1,Let's Encrypt,89
https://vinci-supportulys.com/as.php,1,vinci-supportulys.com,43,365,0,None,-1
merced.k12.ca.us,0,merced.k12.ca.us,5742,5843,0,None,-1
https://us8.campaign-archive.com/?u=6fba5f07807ddfa8d62cf1ea7&id=387caf13e8,1,us8.campaign-archive.com,6833,9131,1,DigiCert Inc,365
https://docs.google.com/drawings/d/1TPZ8mZKuod4sj532TIVwR6G_EfCgnPG103EAhBNmeDE/edit,1,docs.google.com,-1,-1,1,Google Trust Services,83
roller.app,0,roller.app,-1,-1,1,Amazon,394
venlafaxineinfo.com,0,venlafaxineinfo.com,522,730,1,"GoDaddy.com, Inc.",365
https://q-r.to/bfIlV1,1,q-r.to,-1,-1,1,Amazon,394
1-hostingservice.com,0,1-hostingservice.com,7047,7305,0,None,-1
https://webmail-104147.weeblysite.com/,1,webmail-104147.weeblysite.com,4656,4748,0,None,-1
http://allegrolokalnie.pi-ofertaid813790137.icu,1,allegrolokalnie.pi-ofertaid813790137.icu,2,365,0,None,-1
https://fr-messnotif.firebaseapp.com/,1,fr-messnotif.firebaseapp.com,-1,-1,1,Google Trust Services,89
https://sky-104385.weeblysite.com/,1,sky-104385.weeblysite.com,4656,4748,0,None,-1
https://rjf1ae.webwave.dev/,1,rjf1ae.webwave.dev,-1,-1,1,Let's Encrypt,89
https://kac84t.cfd/ab5n9ekw/yv3DZL/7,1,kac84t.cfd,-1,-1,0,None,-1
http://qbsxcsf.cn/koljin/tep/direct/loging/shink=A4MzY/,1,qbsxcsf.cn,125,365,0,None,-1
https://q-r.to/bfSuca,1,q-r.to,-1,-1,1,Amazon,394
https://nebimtis.firebaseapp.com/,1,nebimtis.firebaseapp.com,-1,-1,1,Google Trust Services,89
pbgrd.com,0,pbgrd.com,-1,-1,0,None,-1
https://orangeespace.godaddysites.com/,1,orangeespace.godaddysites.com,-1,-1,1,"GoDaddy.com, Inc.",397
https://share-eu1.hsforms.com/29w40Eb2tQlCl_PZXWkhxFg2ewwbm,1,share-eu1.hsforms.com,4383,4748,1,Google Trust Services,90
https://www.miricanvas.com/v/1358i10,1,www.miricanvas.com,-1,-1,1,Amazon,394
tracktor.in,0,tracktor.in,-1,-1,0,None,-1
https://karushihmemer.web.app/,1,karushihmemer.web.app,-1,-1,1,Google Trust Services,89
https://q1-238.web.app/,1,q1-238.web.app,-1,-1,0,None,-1
mybluehost.me,0,mybluehost.me,3270,3652,0,None,-1
http://starttsboxfile.myfreesites.net/,1,starttsboxfile.myfreesites.net,3832,4018,1,Google Trust Services,90
raspbian.org,0,raspbian.org,4908,5113,1,Let's Encrypt,89
https://l.ead.me/bfIRk7,1,l.ead.me,3621,4018,1,Amazon,394
frandroid.com,0,frandroid.com,6490,6575,1,Google Trust Services,90
https://etaidataseverlease.weebly.com/,1,etaidataseverlease.weebly.com,7114,7304,0,None,-1
https://docs.google.com/presentation/d/1hwBtR_gW0X2ndauMiiYmRSYwaLSuC5yJqTRk01Lw6ZI/pub?start=false&amp;loop=true&amp;delayms=1000,1,docs.google.com,-1,-1,1,Google Trust Services,83
5ka.ru,0,5ka.ru,7994,8036,1,Let's Encrypt,89
gumtree.com,0,gumtree.com,10318,10591,1,GlobalSign nv-sa,396
https://docs.google.com/presentation/d/e/2PACX-1vRPN0g4at_AlkOsgyD4FKX5QQuNn3W5rASduH9w6rCXSa5Tu7zTT_QvXDUKYDCuTb6crCLWK8kUhKuC/pub?start=false&loop=false&delayms=3000&slide=id.p,1,docs.google.com,-1,-1,1,Google Trust Services,83
https://docs.google.com/presentation/d/e/2PACX-1vR6vPPVHvY6la7caRr_J-EzTpkHFT9gVgyRZNq1y0eu5PirChIiomNdZCdveiPdxmy19G-6d3gCbeW6/pub?start=false&loop=false&delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
oamsedsaiph.net,0,oamsedsaiph.net,146,365,1,Let's Encrypt,89
https://l.ead.me/bfM69c,1,l.ead.me,3621,4018,1,Amazon,394
mfitpersonal.com.br,0,mfitpersonal.com.br,3697,6575,1,Amazon,395
cookiepro.com,0,cookiepro.com,5326,5479,1,Google Trust Services,90
https://q-r.to/bfYk24,1,q-r.to,-1,-1,1,Amazon,394
oteppi.site,0,oteppi.site,-1,-1,0,None,-1
https://hotm.art/ood0dz4,1,hotm.art,-1,-1,1,Amazon,394
ghgprotocol.org,0,ghgprotocol.org,-1,-1,1,Let's Encrypt,89
astutebot.com,0,astutebot.com,-1,-1,1,Amazon,395
https://espaceclientsfr-gestiondemonc2.godaddysites.com/,1,espaceclientsfr-gestiondemonc2.godaddysites.com,-1,-1,1,"GoDaddy.com, Inc.",397
http://attmailupdate.ukit.me/,1,attmailupdate.ukit.me,3202,3287,1,GoGetSSL,395
https://chomars.com/jp,1,chomars.com,-1,-1,0,None,-1
pulsz.com,0,pulsz.com,4701,4748,1,Let's Encrypt,89
akamaistream.net,0,akamaistream.net,8912,9131,0,None,-1
https://bit.ly/3Anrg6w,1,bit.ly,-1,-1,1,DigiCert Inc,364
citizen.org,0,citizen.org,11376,11687,1,Let's Encrypt,89
better.org.uk,0,better.org.uk,7724,8035,1,Sectigo Limited,395
https://btopenworld.plutio.com/p/form/477mhrTLASeaDNfPe,1,btopenworld.plutio.com,3615,4383,0,None,-1
theshaderoom.com,0,theshaderoom.com,4190,7305,1,Let's Encrypt,89
https://docs.google.com/drawings/d/13BZJIgBhAEtFmr_6Ljd3bu5-PF07yulTOgutgZ2wryI/edit,1,docs.google.com,-1,-1,1,Google Trust Services,83
ponosgames.com,0,ponosgames.com,4034,4383,1,Amazon,394
https://l.ead.me/bfUEu7,1,l.ead.me,3621,4018,1,Amazon,394
zybooks.com,0,zybooks.com,6451,6940,1,Let's Encrypt,89
https://fir-dd193.firebaseapp.com/,1,fir-dd193.firebaseapp.com,-1,-1,1,Google Trust Services,89
fosdem.org,0,fosdem.org,-1,-1,1,Let's Encrypt,89
tsn.ca,0,tsn.ca,9104,9283,0,None,-1
https://gietu.weebly.com/,1,gietu.weebly.com,-1,-1,0,None,-1
https://docs.google.com/presentation/d/e/2PACX-1vSUfJ9xCqCJvUrtXoGTBrAmonJr0T-EhunqoCd_-y_5F5czDof7MQz_wLyxBsJqrvyb5Z-kOosUr9IV/pub?start=false&amp;loop=false&amp;delayms=3000,1,docs.google.com,-1,-1,1,Google Trust Services,83
